Customer_ID,Age,Gender,Tenure_Months,Contract_Type,Payment_Method,Internet_Service,Monthly_Charges,Total_Charges,Monthly_Data_Usage_GB,Call_Duration_Minutes,Customer_Service_Calls,Service_Outages_Last_Month,Satisfaction_Score,Churn_Status
68450b6c,53,Female,14,Two year,Bank transfer,No,48.05,710.27,30.20,113,1,0,8.7,No
803d55e1,43,Other,21,One year,Electronic check,DSL,81.43,1677.98,71.80,569,29,0,9.5,No
d5a5d40c,34,Female,12,One year,Bank transfer,Fiber optic,77.3,964.59,39.80,163,1,2,5.3,No
93e752b3,50,Male,41,One year,Electronic check,DSL,63.23,2609.29,10.60,1546,5,1,10.0,No
8904d7ec,47,Female,33,Month-to-month,Credit card,DSL,75.88,2481.71,56.10,1696,4,2,5.0,Yes
f3f3e8f8,53,Female,17,Month-to-month,Mailed check,DSL,72.33,1221.36,249.90,728,4,0,6.8,Yes
b1e3c406,50,Female,27,Month-to-month,Mailed check,Fiber optic,92.56,2506.22,405.80,1394,43,2,9.5,Yes
3a179ee7,NULL,Male,19,Month-to-month,Credit card,Fiber optic,96.63,1794.59,379.80,1072,1,0,8.1,No
7aae9675,36,Female,26,Two year,Mailed check,DSL,79.11,2054.69,242.20,487,2,1,5.0,No
879f8623,58,Male,36,One year,Credit card,No,50.28,1823.22,33.60,418,0,1,9.2,No
8837e643,44,Female,24,Month-to-month,Electronic check,Fiber optic,103.12,2456.27,305.90,583,2,0,7.8,No
6f8c7eb1,67,Male,59,Month-to-month,Mailed check,No,52.81,3078.79,73.70,1239,2,0,6.5,No
089f4bad,-6,Male,13,Month-to-month,Bank transfer,No,43.38,568.91,0.90,310,2,0,NULL,Yes
7aab47ca,63,Male,11,One year,Credit card,Fiber optic,83.38,972.39,249.30,422,1,1,8.0,No
140f9359,44,Male,19,Two year,Electronic check,No,36.22,670.35,21.80,1148,2,2,NULL,No
2e6118ae,34,Female,40,Month-to-month,Credit card,Fiber optic,103.09,4106.42,208.30,1443,1,0,7.5,Yes
ad0b8adf,36,Female,28,Month-to-month,Bank transfer,No,48.29,1347.11,0.70,1008,4,0,4.3,Yes
2e348511,38,Female,6,One year,Credit card,DSL,67.98,447.12,63.20,729,9,1,6.4,Yes
7234d523,47,Male,8,One year,Mailed check,DSL,66.06,487.17,145.10,1254,3,1,8.1,No
b6fc36af,48,Male,61,Month-to-month,Electronic check,Fiber optic,80.68,4940.73,174.80,818,0,0,10.0,Yes
bc838e8f,35,Female,23,One year,Credit card,Fiber optic,75.67,1728.64,272.10,85,4,0,6.8,Yes
514fdee7,42,Female,41,One year,Credit card,No,41.17,1678.35,2.20,812,0,0,NULL,No
277cb91e,68,Male,21,Month-to-month,Bank transfer,No,48.56,994.51,18.60,937,2,2,8.6,Yes
8adebb40,63,Female,40,Month-to-month,Electronic check,DSL,80.76,3224.18,104.20,843,1,1,7.6,Yes
aaa7c883,NULL,Male,17,Month-to-month,Electronic check,No,52.66,870.69,27.80,301,4,1,5.4,No
0ebabb31,42,Female,11,Two year,Bank transfer,DSL,79.9,865.34,179.50,486,2,1,5.5,Yes
c958c1c3,43,Female,30,Two year,Electronic check,DSL,77.49,2263.06,228.70,763,1,0,8.3,No
71bb1d53,49,Male,61,Two year,Mailed check,Fiber optic,101.74,6162.79,641.20,1176,4,0,6.3,No
1ddc9dd0,30,Male,16,One year,Mailed check,DSL,NULL,1228.58,149.90,835,2,1,6.1,Yes
df24e044,39,Female,9,One year,Credit card,Fiber optic,73.61,694.05,256.60,103,1,3,6.9,No
24d8a7c1,22,Male,55,One year,Electronic check,Fiber optic,91.84,5131.95,387.40,339,2,0,6.9,No
48b9964a,47,Male,6,Two year,Bank transfer,DSL,54.98,352.99,220.20,1091,2,1,8.8,No
86a07a34,50,Female,9,Month-to-month,Bank transfer,Fiber optic,NULL,805.68,97.50,1716,3,1,6.3,Yes
2966705d,NULL,Male,9,One year,Bank transfer,Fiber optic,84.37,709.74,135.90,733,0,1,8.6,Yes
b7889689,61,Male,36,One year,Mailed check,DSL,68.03,2462.57,163.10,1206,1,1,8.0,No
f56f36d5,27,Female,53,One year,Mailed check,DSL,56.06,2934.87,120.00,346,1,0,4.2,No
20efebe9,24,Female,36,Month-to-month,Bank transfer,No,46.36,1648.78,73.70,120,0,1,NULL,Yes
dc84e68a,45,Female,18,One year,Credit card,No,67.87,NULL,37.90,543,1,0,2.4,Yes
76e63e4c,55,Female,27,One year,Bank transfer,DSL,46.89,1273.39,124.70,92,2,1,5.6,Yes
5f34663b,62,Female,29,Month-to-month,Credit card,DSL,70.45,2019.82,146.50,1716,3,0,8.0,No
26a55608,36,Female,35,One year,Credit card,No,24.23,805.39,38.50,766,1,1,NULL,No
6e09a0c9,55,Male,34,Month-to-month,Credit card,Fiber optic,74.08,2524.03,2706.10,607,1,1,4.0,No
5fce8ff5,42,Female,51,Two year,Electronic check,DSL,54.71,2798.6,317.90,877,1,0,5.2,No
94807b44,40,Other,14,One year,Mailed check,Fiber optic,85.73,1237.82,190.00,321,0,3,2.5,No
3ee6c8f9,53,Male,35,One year,Bank transfer,Fiber optic,71.07,2425.15,177.60,830,0,0,4.8,No
9c3f8685,50,Male,16,Month-to-month,Electronic check,Fiber optic,107.5,1722.96,73.70,376,2,1,8.2,Yes
56adc6bb,23,Female,33,Month-to-month,Bank transfer,DSL,85.57,2846.73,248.00,1556,1,1,6.2,No
f3e43451,60,Male,25,One year,Electronic check,Fiber optic,103.52,2577.49,282.30,1407,3,0,7.5,No
0e858e0b,59,Male,15,Month-to-month,Bank transfer,DSL,84.85,1232.83,47.40,1007,1,1,7.2,Yes
77def709,34,Female,19,One year,Bank transfer,No,NULL,1018.65,30.50,2303,1,0,7.3,No
5ea02f64,NULL,Female,9,Month-to-month,Bank transfer,Fiber optic,94.49,851.35,147.40,1287,2,2,9.0,No
70cf8af2,-11,F,5,Two year,Credit card,Fiber optic,85.71,416.37,129.80,703,0,1,6.8,No
440ef952,45,Male,18,One year,Mailed check,Fiber optic,83.47,1510.06,44.70,52,3,0,8.8,No
88886683,35,Male,72,Month-to-month,Mailed check,Fiber optic,70.4,5100.78,431.10,943,2,1,2.7,No
837c3ea1,34,Female,5,One year,Mailed check,NULL,45.32,216.62,7.60,870,0,0,NULL,Yes
ff0f0fdf,42,Male,66,Two year,Credit card,NULL,71.47,4747.51,134.00,728,4,0,4.9,No
47216f0c,56,Male,11,One year,Bank transfer,No,37.91,414.12,39.80,1510,5,1,NULL,No
4d63a273,49,Male,7,Month-to-month,Bank transfer,DSL,75.3,535.57,67.10,920,3,0,5.9,No
0901e7a2,38,Male,14,One year,Electronic check,DSL,73.91,1031.81,117.10,80,1,0,9.2,No
3d43b1ce,51,Female,19,Month-to-month,Bank transfer,Fiber optic,87.04,1662.88,436.70,1557,3,0,5.6,No
0852e826,18,Female,22,Month-to-month,Electronic check,Fiber optic,79.75,1767.97,111.10,996,40,1,6.0,Yes
d457cd0c,56,Female,4,Month-to-month,Credit card,No,56.84,243.41,29.70,552,4,0,5.5,Yes
35101665,21,Female,17,One year,Credit card,NULL,105.56,1794.6,401.80,1446,1,0,7.7,No
0588cd26,38,Male,4,Month-to-month,Credit card,Fiber optic,453.64,1731.29,254.00,511,4,1,8.5,Yes
81f125f7,29,Female,25,Two year,Credit card,No,46.87,1186.64,20.10,645,2,0,10.0,No
e63c5793,26,Female,56,Month-to-month,Bank transfer,DSL,80.01,4431.3,95.70,398,2,0,10.0,No
9bf88528,56,Male,20,Month-to-month,Credit card,No,52.23,1029.43,30.00,329,3,0,8.4,No
c536878f,-7,Female,9,Month-to-month,Mailed check,Fiber optic,73.01,597.31,189.40,1030,3,1,7.9,Yes
019c7517,46,Male,9,Month-to-month,Bank transfer,Fiber optic,101.56,956.5,128.10,463,1,1,5.0,No
5f633f1c,41,Female,20,One year,Electronic check,DSL,73.5,1480.43,170.70,399,26,1,10.0,No
e723015c,48,Male,4,Month-to-month,Electronic check,Fiber optic,109.88,431.37,361.90,782,3,0,7.6,Yes
82bafd2e,43,Other,18,Month-to-month,Mailed check,DSL,82.43,1519.21,88.10,1834,1,1,6.7,No
d5d97597,27,Male,19,Month-to-month,Bank transfer,DSL,NULL,1596.57,120.30,1349,2,0,7.9,Yes
89331fa7,NULL,Female,13,Month-to-month,Electronic check,DSL,80.02,1043.37,75.10,811,1,0,6.1,No
a4e22de2,36,Female,40,Month-to-month,Credit card,DSL,67.38,2705.08,143.70,186,1,0,3.0,No
dc151ce4,23,Female,13,One year,Electronic check,Fiber optic,105.44,1361.17,105.90,1312,5,2,8.2,No
262c4691,37,Male,27,One year,Electronic check,No,41.84,1098.69,7.40,158,0,1,NULL,No
95170862,60,Female,28,One year,Credit card,DSL,81.93,2318.06,391.10,1278,1,1,8.2,No
adcb2da0,52,Female,49,One year,Mailed check,Fiber optic,90.02,4409.21,113.40,639,3,0,7.2,No
073b6711,38,Male,21,One year,Credit card,Fiber optic,90.76,1861.98,331.70,237,0,0,7.2,No
d1761105,38,Male,12,Two year,Bank transfer,Fiber optic,79.91,971.6,91.60,139,3,3,7.5,No
57e3de3f,38,Female,23,Month-to-month,Credit card,No,50.7,1167.12,29.40,145,1,0,7.5,No
1b28ab73,67,Female,37,Month-to-month,Bank transfer,NULL,95.9,3590.8,48.10,554,0,1,7.1,No
a5980692,47,Male,37,Month-to-month,Electronic check,No,50.05,1858.56,9.80,701,2,1,7.2,No
5db98499,47,Male,35,Month-to-month,Mailed check,Fiber optic,81.64,2827.87,151.20,163,2,1,10.0,Yes
751e2718,54,Male,14,Month-to-month,Electronic check,Fiber optic,78.43,1053.27,369.40,1192,0,0,8.1,No
9fc1db9f,45,Female,23,One year,Credit card,Fiber optic,103.17,2404.52,72.60,1637,1,0,7.4,No
780ef91d,39,Female,22,Month-to-month,Electronic check,No,35.33,775.67,31.60,999,2,0,NULL,Yes
fa8650ca,40,Female,40,Two year,Mailed check,No,45.56,1800.75,21.40,723,1,3,NULL,No
38689e87,41,Female,8,Month-to-month,Electronic check,NULL,111.52,874.17,365.50,339,0,0,8.9,No
a0b71f09,42,Male,34,Month-to-month,Credit card,NULL,47.1,1633.86,27.50,606,1,2,5.8,Yes
7d0cd054,51,Male,26,Two year,Mailed check,DSL,62.15,1627.7,135.20,117,1,0,6.3,No
f091994c,43,Male,72,Two year,Credit card,No,40.69,2957.11,6.90,963,4,4,NULL,No
8f350a63,51,Male,40,Month-to-month,Electronic check,DSL,67.65,2712.13,95.90,185,3,1,8.6,Yes
8db26e53,41,unknown,11,One year,Electronic check,DSL,47.18,498.06,80.40,1353,2,0,8.5,No
1c3d4e03,NULL,Female,21,Two year,Electronic check,NULL,45.28,995.54,226.40,1016,2,1,NULL,No
f5c985c7,18,Male,28,Month-to-month,Credit card,No,42.69,1185.54,27.70,548,4,0,NULL,No
bbf3f043,53,Male,15,Month-to-month,Credit card,No,47.43,731.56,13.10,852,2,1,9.7,No
f8da7c56,46,Female,15,Two year,Electronic check,No,57.4,888.11,11.30,1123,0,1,6.8,No
cf09f2a9,54,Female,41,One year,Electronic check,No,27.49,1127.25,39.50,628,1,0,NULL,No
1931471d,18,Male,14,Month-to-month,Credit card,Fiber optic,104.7,1437.97,206.80,521,2,0,8.5,Yes
ecc369c0,NULL,Female,68,One year,Electronic check,No,49.11,3322.53,5.70,632,3,1,4.8,No
e7074b67,40,Female,19,Month-to-month,Electronic check,No,51.8,1001.13,5.60,417,3,3,7.5,No
33390bae,55,Male,4,Two year,Electronic check,Fiber optic,78.04,325.51,198.80,1614,2,0,9.5,No
6ca4e09c,30,Female,18,Month-to-month,Electronic check,DSL,67.81,1253.1,118.50,1000,4,1,6.1,No
740ee693,49,Male,18,Two year,Electronic check,Fiber optic,79.73,1463.62,292.60,758,25,0,8.7,No
f6fe0dca,NULL,Female,26,One year,Electronic check,No,40.9,1039.58,4.00,215,0,0,NULL,No
287c30dd,35,Other,16,Month-to-month,Mailed check,No,37.11,629.85,32.50,1430,37,1,NULL,No
394299f1,65,Female,17,Month-to-month,Credit card,No,46.6,766.55,13.30,337,1,0,7.0,No
12edeec0,40,Female,30,One year,Mailed check,NULL,46.89,NULL,41.90,1023,1,2,6.3,No
a61ea1ef,45,Male,38,Two year,Credit card,No,23.76,963.42,24.20,333,0,0,NULL,No
5b7594d4,52,Female,11,Month-to-month,Electronic check,Fiber optic,109.68,1214.29,97.10,450,3,0,6.7,No
89d20718,48,Female,20,Month-to-month,Bank transfer,Fiber optic,110.5,2165.53,345.70,844,0,0,7.3,Yes
c7cc186a,44,Female,4,One year,Mailed check,DSL,55.19,212.61,183.40,1008,1,0,6.9,Yes
0432b23c,46,Female,32,One year,Credit card,Fiber optic,112.7,NULL,129.70,1163,2,0,6.7,No
5a09bc01,122,Female,20,Month-to-month,Electronic check,Fiber optic,87.1,1736.82,163.90,945,0,1,7.6,Yes
d9a27b18,41,Female,18,One year,Credit card,No,43.48,815.81,37.00,648,3,0,NULL,No
ff06ec29,44,Male,25,One year,Electronic check,Fiber optic,82.02,2026.58,79.00,124,3,1,5.1,No
502d8036,NULL,Female,22,Month-to-month,Mailed check,DSL,73.94,1617.79,246.20,264,5,0,6.7,No
13572f53,55,Female,18,Month-to-month,Credit card,DSL,63.8,1143.01,123.40,635,2,0,3.6,No
2402f9e5,56,Female,30,Month-to-month,Bank transfer,Fiber optic,96.09,2931.47,358.90,74,3,1,6.9,No
b6686dda,50,Female,22,One year,Mailed check,Fiber optic,92.44,2026.03,400.00,1651,4,1,7.5,No
df0e6925,28,Male,72,One year,Credit card,DSL,53.0,3768.86,61.50,1071,5,2,8.2,No
17e456cd,62,Male,52,One year,Mailed check,DSL,63.88,3381.31,304.50,492,1,0,7.5,No
ab5627fe,28,Female,32,Month-to-month,Electronic check,Fiber optic,92.15,2954.49,173.30,352,5,2,8.2,Yes
f774688c,46,Female,17,Month-to-month,Credit card,DSL,56.73,980.78,178.60,1336,1,0,7.3,No
15d16e45,33,Male,11,Two year,Electronic check,DSL,62.17,643.7,218.20,463,1,1,6.0,No
33f5ceaf,41,Female,30,Month-to-month,Credit card,Fiber optic,93.73,2818.34,159.10,1676,2,1,5.2,Yes
bb381c9d,46,Male,55,One year,Electronic check,Fiber optic,88.26,4854.78,107.20,1023,2,0,6.7,No
c17a61a1,46,Female,36,One year,Credit card,NULL,69.08,2462.72,4272.60,706,1,0,5.8,No
1020848c,47,Male,72,Month-to-month,Bank transfer,DSL,87.87,6343.34,295.40,442,0,1,7.0,No
a2bf51ad,61,Male,6,Month-to-month,Credit card,No,36.84,178.38,1.40,459,1,1,NULL,No
b98ebce8,47,Male,45,Month-to-month,Bank transfer,Fiber optic,76.99,3440.22,192.00,795,2,1,8.0,Yes
f4986757,39,Male,19,Month-to-month,Electronic check,DSL,63.87,1243.83,79.60,1554,0,2,7.3,No
e62f4f05,54,Female,14,One year,Bank transfer,DSL,84.22,1160.93,102.00,188,1,0,8.0,No
51ffc46d,56,Male,40,Month-to-month,Electronic check,DSL,71.3,2839.67,209.40,2347,2,1,8.0,No
b6adc8af,NULL,Male,15,Month-to-month,Credit card,NULL,56.46,849.15,84.20,2164,1,0,6.9,Yes
509ac95b,49,Female,18,One year,Credit card,DSL,53.11,946.68,118.30,277,1,0,7.0,No
5b03b9b7,NULL,Female,24,Month-to-month,Bank transfer,Fiber optic,96.49,2333.03,71.00,599,3,2,8.1,Yes
382e2fa9,NULL,Male,39,One year,Credit card,Fiber optic,100.18,3911.42,254.10,932,0,1,10.0,No
98a5f77e,59,Other,20,Month-to-month,Electronic check,Fiber optic,129.43,2550.93,205.60,1738,4,0,5.4,Yes
24402d27,40,Male,25,Month-to-month,Bank transfer,Fiber optic,147.18,3661.13,2678.50,409,2,0,7.3,Yes
a499b9e7,44,Female,14,Month-to-month,Mailed check,DSL,100.52,1386.2,30.50,186,1,0,5.0,Yes
d2cfaacd,40,Female,23,Month-to-month,Bank transfer,No,46.45,1056.76,4.90,1407,0,0,NULL,Yes
129bf248,42,Male,41,Two year,Electronic check,DSL,73.07,2998.67,136.80,735,2,1,6.0,No
9c651b45,29,Male,33,One year,Credit card,Fiber optic,328.98,10864.0,210.10,766,1,1,7.0,No
1ebd3dda,25,Male,24,Month-to-month,Electronic check,DSL,69.7,1613.6,142.80,1561,1,2,7.5,No
dd32d33d,61,Male,14,Month-to-month,Bank transfer,No,34.06,502.47,11.80,894,2,1,NULL,Yes
f232f146,NULL,Female,8,Month-to-month,Electronic check,Fiber optic,91.44,729.25,347.20,271,2,1,4.0,Yes
6af1d0b2,30,Male,47,Month-to-month,Credit card,DSL,57.94,2695.17,117.00,1488,0,0,9.8,No
9527f87d,18,Male,7,Month-to-month,Electronic check,Fiber optic,75.55,552.66,257.30,366,3,0,8.7,No
890007d9,34,Male,38,One year,Bank transfer,DSL,82.72,3090.72,3309.20,163,1,0,7.0,No
c94f57e3,26,Male,20,Two year,Electronic check,Fiber optic,61.91,1198.81,197.20,464,1,2,5.6,No
2c4bb070,62,Female,19,Month-to-month,Credit card,Fiber optic,90.46,1771.97,469.50,606,2,0,7.4,No
23927958,54,Male,9,One year,Mailed check,DSL,38.68,351.78,117.70,773,1,1,NULL,No
301776fb,34,Female,17,Two year,Credit card,Fiber optic,NULL,1418.07,219.40,615,2,1,8.6,No
1676a08f,NULL,Male,11,Month-to-month,Electronic check,DSL,NULL,631.14,18.90,2075,3,0,8.8,Yes
93300dcd,54,Male,26,Two year,Credit card,Fiber optic,109.22,2835.18,125.60,838,0,1,9.1,No
4fab6104,38,Female,31,One year,Electronic check,DSL,42.76,1326.45,128.50,893,0,0,NULL,Yes
19c45987,NULL,Male,7,Month-to-month,Electronic check,Fiber optic,98.87,704.32,178.60,174,1,1,6.7,No
9efd0826,69,Female,32,Two year,Bank transfer,No,NULL,1690.41,30.20,1310,2,0,9.0,No
ca8d9125,25,Female,35,Month-to-month,Electronic check,DSL,83.58,2934.17,73.30,600,3,0,5.5,No
89f8d640,22,Male,24,Month-to-month,Electronic check,No,51.76,1238.29,2865.30,1100,2,0,9.4,No
7c4a2546,115,Male,11,One year,Credit card,Fiber optic,103.08,1113.36,253.60,1346,2,0,10.0,No
074fd36e,71,Male,47,Month-to-month,Credit card,NULL,86.55,4040.2,163.10,391,2,1,9.3,Yes
0fe8b2fa,59,Male,22,Month-to-month,Credit card,Fiber optic,77.77,1743.92,358.90,673,2,2,8.4,No
a7b14a29,49,Male,53,Month-to-month,Electronic check,Fiber optic,NULL,3852.86,427.30,871,4,1,6.4,No
bcaca1f5,49,Male,41,One year,Electronic check,Fiber optic,64.13,2655.26,123.60,293,2,0,7.7,Yes
7d2275b9,52,Male,25,One year,Bank transfer,DSL,60.97,1524.34,184.20,915,0,0,4.8,Yes
2f064c25,51,Female,15,One year,Electronic check,DSL,411.62,6179.94,94.70,2260,2,0,5.8,Yes
fb513f86,45,Female,10,Two year,Credit card,Fiber optic,NULL,791.34,107.30,1028,4,1,5.9,No
c3819b40,43,Female,35,Month-to-month,Electronic check,Fiber optic,125.52,4422.14,138.80,649,1,2,7.3,Yes
612739da,41,Male,8,Month-to-month,Credit card,Fiber optic,84.33,666.02,195.20,1134,6,3,6.5,Yes
13598e74,33,Male,16,One year,Bank transfer,DSL,58.14,905.64,146.60,720,1,0,7.7,Yes
bd3c8a45,-6,Female,22,One year,Credit card,No,33.92,759.27,30.70,2499,0,0,NULL,No
c5564292,NULL,Female,44,Month-to-month,Electronic check,No,48.34,2123.16,1.40,1338,1,1,5.9,Yes
9353aa81,41,Female,4,Month-to-month,Credit card,DSL,61.97,254.13,71.20,461,0,2,7.5,Yes
60440b90,30,Male,24,Two year,Electronic check,DSL,83.2,2014.58,101.30,1288,1,0,6.5,No
c9725ea7,29,Female,13,Two year,Bank transfer,No,63.3,808.42,74.90,288,2,1,7.5,No
37dff40c,NULL,Female,15,One year,Credit card,No,43.52,647.33,11.60,962,1,0,NULL,No
b72c44c2,59,Male,43,Month-to-month,Electronic check,Fiber optic,70.67,3031.05,368.10,2241,1,0,8.9,No
c86d8607,53,Male,43,Two year,Mailed check,NULL,55.31,2410.5,57.00,175,2,0,8.4,No
18d3e6ad,23,Female,26,Two year,Bank transfer,Fiber optic,60.68,1578.04,129.90,743,1,0,7.9,No
8f136130,30,Male,44,One year,Mailed check,DSL,NULL,1911.31,100.70,466,3,0,NULL,Yes
2fc82ff8,53,Male,47,Two year,Bank transfer,Fiber optic,78.8,3674.69,365.30,304,2,0,5.3,Yes
c88ff904,30,Female,11,Two year,Mailed check,Fiber optic,76.28,857.35,179.20,285,0,1,5.7,No
ac100410,39,Female,49,Two year,Mailed check,NULL,38.28,1886.42,11.40,2930,0,0,NULL,No
f5c3bf1f,49,Male,68,Two year,Bank transfer,DSL,62.26,4212.8,118.70,942,0,2,4.9,No
a09b382a,30,Male,9,One year,Bank transfer,Fiber optic,61.86,604.81,176.40,1462,3,1,7.8,No
a2744c4f,43,Male,42,One year,Electronic check,Fiber optic,71.34,3004.71,179.60,621,3,0,7.7,No
48b59e91,26,FEMALE,29,Month-to-month,Credit card,DSL,67.71,1948.0,145.20,961,2,1,3.7,Yes
79b3fb89,35,Male,3,One year,Credit card,Fiber optic,69.94,209.75,243.90,1112,2,2,5.2,Yes
e9ca0887,46,Other,21,One year,Bank transfer,No,48.9,1017.69,40.30,1101,1,0,9.1,Yes
34bcccb6,23,Male,4,Two year,Mailed check,Fiber optic,97.65,429.2,292.40,2353,1,0,8.5,No
0b2753af,47,Male,11,Month-to-month,Mailed check,Fiber optic,76.58,865.71,33.50,1078,0,0,5.7,No
73c6cd90,42,Female,36,One year,Credit card,No,31.41,1142.11,9.10,746,2,1,NULL,No
7dc748a8,49,Female,28,Month-to-month,Bank transfer,DSL,78.17,2231.68,217.00,1208,0,0,2.8,No
42db0108,45,Male,26,One year,Electronic check,No,42.03,1066.82,36.10,425,2,1,NULL,No
58af27c0,58,Male,11,One year,Bank transfer,Fiber optic,105.21,NULL,225.40,774,1,0,7.3,Yes
1cf4f8a3,44,Other,11,Month-to-month,Electronic check,Fiber optic,79.34,886.42,45.60,1562,2,0,10.0,No
24230013,NULL,Male,28,One year,Electronic check,Fiber optic,79.34,2215.76,221.50,646,1,1,6.9,No
68e07e70,43,Female,27,Month-to-month,Bank transfer,No,32.79,879.68,50.90,389,2,0,NULL,No
3ee91ab1,49,Male,33,Month-to-month,Bank transfer,DSL,NULL,1998.79,137.10,600,0,0,8.8,No
899baf82,43,Female,47,One year,Mailed check,DSL,NULL,3230.88,48.40,508,3,1,10.0,No
88cb21fe,42,Female,18,Month-to-month,Bank transfer,DSL,59.56,1036.52,329.80,174,2,0,8.1,Yes
8593d658,34,Male,18,Month-to-month,Credit card,DSL,82.51,1530.59,150.80,337,2,0,7.2,No
b067123f,34,Female,52,Month-to-month,Bank transfer,Fiber optic,84.7,4432.97,279.30,521,2,1,7.3,No
6050af4c,25,Male,31,Month-to-month,Bank transfer,No,65.63,2027.49,10.80,753,3,1,5.3,Yes
afc2635a,63,Male,29,One year,Electronic check,No,58.74,1683.68,47.00,2643,3,1,6.5,No
790ce629,27,Female,16,Month-to-month,Electronic check,DSL,62.18,1022.64,96.50,1454,3,1,7.3,Yes
7669aa5a,NULL,Male,29,Two year,Mailed check,Fiber optic,64.49,1882.62,348.30,727,1,0,9.7,No
f33d8d50,33,Female,21,Month-to-month,Bank transfer,Fiber optic,82.38,1747.89,121.00,508,1,3,6.4,No
8a90e743,140,Male,68,Month-to-month,Credit card,DSL,64.73,4415.91,37.60,352,1,1,9.1,No
ede6fb4d,38,Male,27,Month-to-month,Mailed check,No,51.15,1411.41,17.90,2277,3,2,7.1,No
05c46b59,57,Male,42,One year,Mailed check,No,29.29,1251.58,19.60,699,2,1,NULL,No
a00378e0,34,Male,42,One year,Electronic check,No,44.89,1872.03,14.20,1132,0,0,NULL,No
4573dba5,45,Male,24,Two year,Electronic check,Fiber optic,73.37,1746.07,59.50,406,1,0,8.3,No
09e228b0,32,m,9,One year,Credit card,NULL,80.98,737.72,177.80,203,30,0,9.0,Yes
574ff7b9,68,Female,41,Month-to-month,Bank transfer,DSL,63.96,2679.6,37.40,1601,2,0,8.7,Yes
9e3f109a,NULL,Female,22,One year,Electronic check,Fiber optic,83.0,1822.26,498.70,471,2,0,9.1,No
33277319,46,Male,17,Two year,Credit card,Fiber optic,69.19,1185.31,302.50,670,1,0,10.0,No
9bc508a9,50,Male,24,Month-to-month,Credit card,No,68.91,1676.2,14.90,479,3,0,10.0,No
eaab0a3c,47,Male,9,Month-to-month,Bank transfer,No,59.64,526.28,20.90,410,2,1,8.0,Yes
d0274008,NULL,Male,22,One year,Electronic check,No,62.04,1384.82,4.50,549,2,0,6.4,No
2748947e,40,Female,21,Month-to-month,Mailed check,No,38.88,816.83,40.70,121,2,0,NULL,No
68a88a90,NULL,Male,30,Two year,Electronic check,DSL,514.13,15455.15,136.40,430,1,1,3.7,No
de4e38cf,40,Male,17,Month-to-month,Credit card,Fiber optic,91.17,1526.28,136.10,1014,2,1,8.7,No
fbc3822c,54,Female,29,Month-to-month,Bank transfer,NULL,57.22,1717.23,69.50,1940,1,0,5.3,No
3f72b03e,NULL,Male,36,Two year,Bank transfer,DSL,70.45,2528.39,156.50,538,2,0,9.2,No
cb0c1768,35,Male,29,Two year,Mailed check,Fiber optic,97.28,2834.16,347.50,461,1,0,10.0,No
5a0646e6,26,Male,7,Month-to-month,Electronic check,Fiber optic,78.92,552.56,97.10,985,3,0,4.6,No
727831ab,41,Male,20,Two year,Electronic check,Fiber optic,80.52,1583.43,258.20,725,5,0,7.1,No
2f27990c,73,Female,31,Month-to-month,Credit card,DSL,67.62,2117.05,53.60,372,2,1,5.3,No
05d1bf99,32,Male,37,Month-to-month,Electronic check,DSL,78.49,2897.52,60.00,1660,1,2,4.1,No
a62b30e5,62,Male,13,Two year,Electronic check,DSL,340.28,4436.78,113.10,1949,1,0,7.0,No
75cc9872,62,Male,30,One year,Credit card,DSL,64.05,1901.37,34.80,578,3,0,8.3,Yes
fd7b71a4,35,Male,17,Month-to-month,Bank transfer,DSL,74.52,1260.34,76.80,665,0,0,8.6,No
c6199f2f,49,Male,21,Month-to-month,Credit card,Fiber optic,92.73,1939.97,281.00,595,1,1,7.5,Yes
e0d8c097,62,Female,6,One year,Electronic check,No,42.41,268.23,39.60,732,2,0,NULL,Yes
8528d68d,37,Female,3,Month-to-month,Bank transfer,Fiber optic,132.78,406.04,346.00,455,2,0,7.4,Yes
d0e2ba9b,40,Female,20,One year,Mailed check,Fiber optic,NULL,1870.39,491.70,447,1,0,4.5,No
7930bf95,35,Male,13,One year,Credit card,DSL,52.17,668.96,96.10,42,3,1,4.6,No
ec624dc9,30,Female,42,Month-to-month,Electronic check,No,49.13,2071.33,21.50,322,4,3,5.4,Yes
dafba111,134,Female,33,One year,Mailed check,NULL,57.9,1915.64,70.10,1183,1,0,9.1,Yes
e91ba95b,27,Male,37,Two year,Credit card,No,46.31,1716.69,54.80,911,1,0,NULL,No
6a705eac,42,Female,5,Month-to-month,Bank transfer,No,66.06,379.53,6.10,446,32,1,7.8,Yes
374801f5,33,Male,15,Month-to-month,Bank transfer,No,34.6,532.8,34.10,1448,2,3,NULL,No
552fa802,45,Male,20,Month-to-month,Electronic check,DSL,NULL,1729.1,154.80,435,3,0,6.5,No
a6279e5f,23,Female,9,One year,Electronic check,Fiber optic,99.54,894.12,284.30,134,0,0,4.7,No
1d0e004f,46,Male,30,Two year,Bank transfer,DSL,NULL,1924.19,64.60,598,1,0,9.7,No
1db98f2e,52,Female,16,Month-to-month,Bank transfer,DSL,76.6,1212.96,79.20,825,2,2,10.0,No
9078c3e2,18,Male,27,Month-to-month,Credit card,DSL,96.63,2616.56,149.70,939,2,0,8.2,No
