Student_ID,Gender,Age,Program,Year_of_Study,Math_Score,English_Score,Data_Skills_PreTest,Attendance_Pct,Study_Hours_Per_Week,Parental_Education,Family_Income_Level,Has_Internet_At_Home,Uses_Learning_Apps,Participates_in_Group_Work,Previous_CGPA,Distance_From_Campus_km,Scholarship_Status,Final_Grade,At_Risk
STUD0732,Female,19,Computer Science,4,84.8,90.4,75.9,100,8,Secondary,High,TRUE,TRUE,FALSE,4.28,4.5,FALSE,76.5,0
STUD0733,Female,17,Computer Science,3,59.6,60.5,64.1,98.2,12,Degree,High,TRUE,TRUE,FALSE,3.27,5.8,TRUE,59.1,0
STUD0734,Female,20,Business,2,71.7,74.8,41.4,84.5,11,Secondary,Low,FALSE,TRUE,FALSE,3.59,41.9,FALSE,65.3,0
STUD0735,Male,25,Computer Science,3,53.7,69.7,78.8,88.7,2,Degree,Medium,TRUE,FALSE,FALSE,2.82,12.4,FALSE,64.7,0
STUD0736,Female,20,Computer Science,4,67.9,68.5,72.6,85.8,10,Degree,Low,FALSE,TRUE,TRUE,3.44,15.5,TRUE,59.2,0
STUD0737,Male,18,Nursing,2,83.9,71.8,63.8,76.5,10,Diploma,Medium,TRUE,TRUE,TRUE,3.25,7.2,FALSE,66,0
STUD0738,Female,21,Education,3,75.3,68.3,24.9,92.8,13,Degree,Low,FALSE,TRUE,FALSE,3.64,3.4,TRUE,59.1,0
STUD0739,Male,19,Education,4,41.4,48.3,41.2,65.7,10,Diploma,Medium,FALSE,TRUE,FALSE,2.89,37.9,FALSE,40.4,1
STUD0740,Male,25,Education,1,73.6,87.8,33.5,95.3,12,Secondary,Low,TRUE,TRUE,TRUE,3.81,2.2,FALSE,63.1,0
STUD0741,Male,20,Agriculture,1,74.2,54.7,72,78.2,13,Diploma,Low,FALSE,FALSE,FALSE,3.64,16.5,TRUE,51.8,0
STUD0742,Male,22,Computer Science,3,67.6,47.9,80.5,100,9,None,Low,TRUE,FALSE,FALSE,3.42,19.4,FALSE,66.2,0
STUD0743,Female,18,Nursing,3,75,53,34.7,71.2,8,Diploma,Low,FALSE,FALSE,TRUE,3.57,13.6,FALSE,56.5,0
STUD0744,Female,22,Nursing,1,52.5,47.6,8.9,87.2,10,Secondary,Medium,TRUE,TRUE,TRUE,1.86,1,TRUE,32.6,1
STUD0745,Male,19,Computer Science,4,65.9,71.6,47.8,88.1,7,Secondary,Low,FALSE,TRUE,TRUE,3.44,15.4,FALSE,57.2,0
STUD0746,Female,25,Agriculture,4,81.7,81.6,71.3,89.4,10,Degree,Low,FALSE,TRUE,TRUE,4.09,8.7,FALSE,71.1,0
STUD0747,Male,18,Computer Science,4,80.3,67.1,85,97,5,Degree,Low,FALSE,FALSE,FALSE,3.91,9.1,TRUE,72.5,0
STUD0748,Female,25,Computer Science,3,73.2,68.6,74.7,89.7,5,Secondary,Medium,TRUE,FALSE,TRUE,3.84,12.4,TRUE,62.7,0
STUD0749,Female,21,Nursing,2,51.8,44.9,62,93.2,11,Diploma,High,TRUE,TRUE,TRUE,3.03,5.4,FALSE,51.2,0
STUD0750,Female,24,Business,2,49.4,44.4,53.6,66.1,10,Diploma,Low,TRUE,FALSE,FALSE,2.55,2.5,FALSE,47.1,1
STUD0751,Male,18,Business,2,66.7,70.8,37.2,72.3,7,Degree,Medium,TRUE,FALSE,FALSE,2.95,6.8,FALSE,50,1
STUD0752,Female,22,Computer Science,2,67.7,76.1,71.5,65.1,11,Secondary,Medium,TRUE,FALSE,FALSE,2.76,0.9,FALSE,67.6,0
STUD0753,Female,19,Education,2,63.5,58.3,66,83.7,13,Diploma,Low,TRUE,FALSE,TRUE,3.6,9,FALSE,58.9,0
STUD0754,Male,21,Nursing,3,52.9,73.1,58.9,74.4,11,Degree,Medium,TRUE,TRUE,FALSE,2.9,5.3,FALSE,55.7,0
STUD0755,Male,24,Education,3,71.6,77.6,56.5,99.4,13,Secondary,Low,TRUE,TRUE,TRUE,3.7,5.6,TRUE,72.2,0
STUD0756,Female,17,Education,2,66.7,80.9,66.1,94.3,17,Degree,Medium,FALSE,FALSE,TRUE,4.05,1.6,TRUE,66.8,0
STUD0757,Female,21,Computer Science,3,69.3,63.6,86.9,89.3,5,Degree,Low,FALSE,FALSE,TRUE,3.31,0.5,FALSE,69.6,0
STUD0758,Female,19,Computer Science,3,73.9,84.5,60.2,100,9,Degree,High,TRUE,FALSE,FALSE,3.55,7.6,TRUE,59.2,0
STUD0759,Female,20,Nursing,2,60.9,83.3,39.2,82.7,6,Secondary,Low,FALSE,FALSE,TRUE,2.88,8.6,TRUE,61.9,0
STUD0760,Female,18,Education,4,57.7,55.5,37.7,70.4,9,Secondary,Medium,TRUE,TRUE,FALSE,2.73,5.5,FALSE,53.1,0
STUD0761,Male,25,Agriculture,3,81.6,72.4,28.4,100,9,Degree,High,TRUE,TRUE,TRUE,3.9,11.6,TRUE,52.3,0
STUD0762,Male,19,Education,4,53.6,47.7,66.5,100,10,Secondary,Low,FALSE,FALSE,TRUE,3.19,6.6,FALSE,53.4,0
STUD0763,Male,18,Business,3,58,48.3,69.2,88.1,11,Diploma,Medium,FALSE,TRUE,TRUE,2.91,15.1,FALSE,56.6,0
STUD0764,Female,25,Computer Science,3,83.5,63.8,79.3,79.7,6,None,Low,FALSE,TRUE,TRUE,3.53,2.7,TRUE,68.5,0
STUD0765,Male,23,Education,2,56.8,51,75,86.3,10,None,Medium,FALSE,FALSE,FALSE,2.53,2.2,TRUE,61.3,0
STUD0766,Female,22,Computer Science,3,63.5,65.9,70.3,70.4,9,Secondary,Low,TRUE,TRUE,TRUE,3.42,2.4,FALSE,50,1
STUD0767,Female,17,Education,1,58.8,52.6,51.8,69.6,8,Diploma,Low,FALSE,FALSE,TRUE,3.7,0.5,FALSE,51.3,0
STUD0768,Female,21,Business,1,38.3,50.4,56.7,63.2,7,Secondary,Medium,TRUE,TRUE,FALSE,2.66,18.5,FALSE,38.6,1
STUD0769,Male,19,Agriculture,2,63.2,65.5,37.4,76.5,8,Diploma,Medium,TRUE,TRUE,TRUE,3.51,50,FALSE,49.7,1
STUD0770,Female,17,Business,4,49.8,50.2,25.7,77.1,5,Diploma,Medium,FALSE,TRUE,TRUE,2.71,13.6,FALSE,47.3,1
STUD0771,Male,20,Computer Science,4,68.8,65.7,98.8,75.2,6,Diploma,Low,FALSE,FALSE,TRUE,2.9,4.3,FALSE,58.3,0
STUD0772,Female,18,Computer Science,4,81.6,68.7,59.4,85.9,9,Diploma,Low,FALSE,FALSE,FALSE,3.41,3.5,FALSE,63.2,0
STUD0773,Male,18,Computer Science,1,31.8,41,84.2,60.3,4,Secondary,Medium,FALSE,TRUE,TRUE,2.12,11.9,FALSE,39.8,1
STUD0774,Male,19,Business,4,58.9,52.2,18.2,65.1,6,Secondary,Medium,TRUE,TRUE,FALSE,2.98,5.7,FALSE,48.7,1
STUD0775,Female,24,Nursing,4,71.8,68.9,43.9,73.2,5,None,Low,FALSE,TRUE,FALSE,3,22.4,FALSE,45.9,1
STUD0776,Male,24,Agriculture,2,32.2,38.3,50.2,55.3,6,Diploma,Low,TRUE,FALSE,TRUE,2.01,2.6,FALSE,42.2,1
STUD0777,Male,23,Computer Science,4,85,64.4,73.3,87.7,4,Diploma,Low,TRUE,TRUE,TRUE,3.64,3.1,FALSE,72.4,0
STUD0778,Female,22,Business,1,70.7,73.4,36.7,76.2,6,Secondary,Low,FALSE,TRUE,FALSE,3.52,50,FALSE,59.1,0
STUD0779,Female,25,Education,1,81.2,80,46.1,100,7,Secondary,Low,TRUE,TRUE,TRUE,4.05,30.6,FALSE,67.2,0
STUD0780,Female,20,Business,1,56.5,70,24.1,78.5,8,Diploma,Low,TRUE,FALSE,TRUE,3.22,17.3,TRUE,40.2,1
STUD0781,Female,17,Business,2,58.4,49.8,52.3,65.6,9,None,Medium,FALSE,TRUE,TRUE,2.14,4.1,FALSE,50.7,0
STUD0782,Female,24,Business,2,62.6,57.7,73.4,73.6,6,Degree,Medium,TRUE,TRUE,TRUE,3.5,14.5,TRUE,61.2,0
STUD0783,Male,23,Business,3,97.1,85.5,38.2,98.5,5,None,Low,FALSE,TRUE,TRUE,4.72,2.7,TRUE,71.1,0
STUD0784,Male,23,Computer Science,4,84.8,70.8,68.7,82.2,12,Degree,Low,FALSE,TRUE,TRUE,3.78,2.4,FALSE,63.2,0
STUD0785,Male,19,Nursing,2,67,70.9,75.7,76.1,8,Secondary,Low,FALSE,FALSE,FALSE,2.94,6.3,FALSE,67.3,0
STUD0786,Female,20,Computer Science,1,68.8,71.3,86.4,100,12,Secondary,Medium,TRUE,TRUE,FALSE,3.81,15.7,TRUE,63.7,0
STUD0787,Female,25,Business,1,74.5,74.5,31.9,91.9,2,Secondary,High,TRUE,TRUE,TRUE,3.12,0.8,FALSE,63.4,0
STUD0788,Male,22,Education,2,100,100,17.3,92.2,9,None,Medium,FALSE,FALSE,TRUE,5,6.7,FALSE,73.9,0
STUD0789,Male,21,Business,2,70.7,73.9,39.4,85.5,10,Secondary,Medium,TRUE,FALSE,FALSE,3.5,7.5,FALSE,57.9,0
STUD0790,Female,19,Agriculture,2,65.7,66,46.1,100,5,None,High,TRUE,TRUE,TRUE,3.21,6.9,TRUE,70.2,0
STUD0791,Male,25,Nursing,3,59.9,59,7.7,94.7,11,Diploma,Low,TRUE,TRUE,FALSE,3.39,2,TRUE,52.3,0
STUD0792,Female,21,Nursing,1,68.5,64.9,45.5,87.9,9,Secondary,Low,FALSE,FALSE,FALSE,3.23,0.5,FALSE,60,0
STUD0793,Female,21,Business,3,56.2,48.1,30.1,75,6,Diploma,Medium,TRUE,FALSE,TRUE,2.61,18,FALSE,47.4,1
STUD0794,Female,20,Business,3,72.4,50.8,42.9,96.6,8,Secondary,Low,FALSE,FALSE,TRUE,3.07,6.8,TRUE,57.4,0
STUD0795,Male,20,Business,4,43.5,55.7,39.4,62.7,8,Degree,Medium,TRUE,FALSE,TRUE,2.65,11.7,FALSE,42.7,1
STUD0796,Female,17,Nursing,1,61.1,73.9,41.3,74.6,4,Diploma,Medium,TRUE,FALSE,TRUE,3.23,3.6,FALSE,57.2,0
STUD0797,Female,23,Education,1,76,67.3,58.5,92.8,8,None,Medium,TRUE,TRUE,FALSE,3.91,0.5,TRUE,63.7,0
STUD0798,Female,25,Agriculture,2,70.5,83.2,27,84.7,9,Secondary,Low,TRUE,TRUE,FALSE,3.17,2.4,FALSE,48.8,1
STUD0799,Female,19,Agriculture,2,58.1,58.1,12.1,100,6,Secondary,Medium,TRUE,FALSE,TRUE,2.77,0.6,FALSE,44.4,1
STUD0800,Female,18,Business,4,61.5,42.4,59.9,91.9,6,Secondary,Medium,TRUE,FALSE,FALSE,2.73,0.7,TRUE,58.1,0
STUD0801,Female,19,Computer Science,3,80.5,82.5,65.7,100,6,Diploma,High,TRUE,FALSE,TRUE,4.28,1.9,TRUE,74.3,0
STUD0802,Male,17,Computer Science,2,46.8,48.3,56.8,66.8,9,Diploma,Medium,FALSE,FALSE,TRUE,2.05,8,FALSE,39.8,1
STUD0803,Female,22,Nursing,2,46.9,63.2,29.1,91.1,15,Degree,High,TRUE,TRUE,TRUE,2.79,13.6,FALSE,47.4,1
STUD0804,Female,23,Computer Science,1,51.1,42.9,60.3,76.2,7,Diploma,Low,FALSE,FALSE,FALSE,2.97,13.8,FALSE,44.9,1
STUD0805,Male,18,Nursing,1,64.8,68,22,93.4,8,Degree,Medium,TRUE,TRUE,FALSE,3.54,22.2,FALSE,61.7,0
STUD0806,Female,24,Education,2,44.6,43.8,39.6,59.6,9,Degree,Low,FALSE,TRUE,TRUE,2.62,8.5,FALSE,33.1,1
STUD0807,Female,22,Education,1,79.3,74.6,72.3,79.3,8,Degree,Low,TRUE,TRUE,FALSE,3.6,0.5,FALSE,61.8,0
STUD0808,Female,20,Agriculture,4,51.1,63.3,55.8,84.4,5,Secondary,High,TRUE,FALSE,TRUE,3.43,3.8,FALSE,53.6,0
STUD0809,Male,21,Business,2,68.4,71.4,43.7,100,9,None,High,TRUE,TRUE,TRUE,3.15,0.9,TRUE,52.9,0
STUD0810,Male,24,Business,1,56.3,59.5,42.4,81.2,7,Secondary,Low,TRUE,FALSE,FALSE,2.88,12,FALSE,50.9,0
STUD0811,Female,19,Business,4,64,49.6,25.2,93,10,Diploma,Low,TRUE,FALSE,TRUE,3.03,1,TRUE,45.4,1
STUD0812,Female,19,Education,1,40.9,56.9,74.2,82.9,7,Secondary,Low,FALSE,FALSE,TRUE,2.53,0.9,TRUE,46.6,1
STUD0813,Male,20,Nursing,1,80,83.3,63.2,93.4,8,None,High,TRUE,TRUE,TRUE,3.54,0.5,FALSE,65,0
STUD0814,Female,17,Computer Science,1,50.6,44.9,72.6,77.1,7,Secondary,Low,FALSE,TRUE,TRUE,2.74,24.9,TRUE,49.1,1
STUD0815,Female,25,Agriculture,2,49,45.4,43.3,67.8,11,None,Low,TRUE,TRUE,FALSE,2.16,12.3,TRUE,41,1
STUD0816,Female,24,Nursing,3,100,96.1,38.4,100,7,Diploma,Low,FALSE,FALSE,FALSE,4.16,3.2,FALSE,73.5,0
STUD0817,Female,24,Education,1,73.3,66.9,31.3,82.4,10,None,Medium,TRUE,FALSE,FALSE,2.68,3.8,FALSE,61.3,0
STUD0818,Male,22,Business,4,79.4,64,70.8,94.6,7,Diploma,High,TRUE,TRUE,TRUE,3.39,0.5,TRUE,69,0
STUD0819,Male,23,Business,2,71.9,70.9,12.4,100,9,Diploma,Low,FALSE,TRUE,FALSE,3.69,1.4,FALSE,64.3,0
STUD0820,Male,22,Education,2,58.2,53.5,55.2,56,5,None,Medium,TRUE,FALSE,TRUE,2.7,3,TRUE,47,1
STUD0821,Female,25,Agriculture,4,45.4,53.8,16.6,81.8,12,Diploma,Low,TRUE,TRUE,FALSE,2.67,3.9,TRUE,43.3,1
STUD0822,Male,19,Computer Science,1,60.5,57.2,65.9,88.1,8,Diploma,Medium,FALSE,TRUE,FALSE,2.88,7.7,FALSE,56.9,0
STUD0823,Male,19,Computer Science,3,50.3,51.9,79.3,75.3,7,Secondary,Medium,TRUE,TRUE,TRUE,2.53,3.5,TRUE,44.1,1
STUD0824,Male,19,Business,1,51.2,66.8,22,74.4,6,Secondary,Low,FALSE,TRUE,TRUE,2.67,24.7,FALSE,51.3,0
STUD0825,Female,19,Business,4,41.3,25.1,29.6,76.8,7,Secondary,Low,TRUE,TRUE,TRUE,2.7,3.4,TRUE,35.3,1
STUD0826,Female,25,Business,2,66.7,70.6,58.1,72.3,9,Diploma,High,TRUE,FALSE,TRUE,2.9,22.7,FALSE,56.8,0
STUD0827,Male,20,Nursing,3,88.6,87.6,71.6,75.2,3,Diploma,Low,FALSE,TRUE,TRUE,3.66,10.5,FALSE,70.3,0
STUD0828,Male,23,Business,2,73.4,62.8,50.6,76.6,4,None,Medium,TRUE,TRUE,TRUE,3.24,18.4,FALSE,52.1,0
STUD0829,Female,25,Business,4,63.4,72.4,32.6,81.4,13,Secondary,Low,FALSE,TRUE,TRUE,3.06,9.7,FALSE,51.2,0
STUD0830,Male,23,Computer Science,1,64.4,54,70.1,61.3,7,Secondary,Low,TRUE,FALSE,TRUE,2.84,6.7,FALSE,54.5,0
STUD0831,Male,25,Education,3,19.3,30,31.7,56.2,7,Degree,Medium,TRUE,TRUE,FALSE,1.02,5.7,FALSE,29.2,1
STUD0832,Male,19,Computer Science,2,58.6,52.4,65.8,95.1,10,Secondary,High,TRUE,TRUE,TRUE,3.11,2.8,FALSE,67.9,0
STUD0833,Male,20,Computer Science,2,43.6,60.7,54.1,95.4,11,Degree,Medium,TRUE,TRUE,TRUE,2.79,2.8,TRUE,53.5,0
STUD0834,Male,24,Business,2,67,47.8,67.1,87.7,9,Secondary,Low,FALSE,FALSE,TRUE,2.86,2,TRUE,58.7,0
STUD0835,Female,22,Computer Science,1,61.1,78.1,92.5,83.5,13,Diploma,Medium,TRUE,FALSE,FALSE,3.36,3.9,TRUE,77,0
STUD0836,Male,21,Computer Science,3,52,53.1,53.1,85.9,6,Diploma,Medium,TRUE,FALSE,FALSE,2.63,1.1,TRUE,51.8,0
STUD0837,Female,20,Computer Science,1,66.7,71.2,82.5,90.5,14,Diploma,Medium,FALSE,FALSE,TRUE,3.42,3.9,FALSE,67.3,0
STUD0838,Male,24,Agriculture,1,66.5,70.2,41.2,78.4,9,Secondary,Medium,FALSE,FALSE,FALSE,3.55,14.4,FALSE,41.5,1
STUD0839,Female,17,Agriculture,1,87.8,79.2,15.3,85.1,10,Diploma,Low,TRUE,FALSE,TRUE,4.5,16.3,FALSE,60.1,0
STUD0840,Female,25,Business,4,75.3,64.2,34.1,73.5,4,Secondary,Medium,TRUE,FALSE,FALSE,2.46,8.2,FALSE,53.6,0
STUD0841,Male,17,Agriculture,4,68.3,78.4,22.3,100,13,Secondary,Medium,FALSE,FALSE,TRUE,3.69,2.4,TRUE,55.9,0
STUD0842,Female,24,Nursing,4,50.8,50.3,40.3,79.9,9,Diploma,Low,FALSE,TRUE,TRUE,2.33,2.2,TRUE,47.5,1
STUD0843,Male,20,Business,3,48.9,47,53.2,72.7,8,Degree,Medium,TRUE,FALSE,TRUE,2.44,2.6,FALSE,49.6,1
STUD0844,Female,25,Computer Science,1,74,78.2,65.9,73.7,5,Diploma,Low,FALSE,TRUE,TRUE,3.59,5.5,FALSE,66.4,0
STUD0845,Male,21,Nursing,1,62,63.7,57.3,75.4,5,Secondary,Low,TRUE,FALSE,FALSE,3.75,30,FALSE,54.6,0
STUD0846,Male,19,Business,4,68.7,79.8,28.4,83.2,4,Diploma,High,TRUE,FALSE,FALSE,3.37,0.9,FALSE,48.5,1
STUD0847,Male,25,Business,1,79.7,72.2,70.5,77.2,7,Diploma,Low,FALSE,FALSE,FALSE,3.6,5.6,FALSE,64.1,0
STUD0848,Female,25,Nursing,1,42.3,43.9,57,67.3,8,Degree,Low,TRUE,FALSE,FALSE,2.04,9.2,FALSE,40.7,1
STUD0849,Female,20,Business,2,86,79.3,56.3,89.6,8,Degree,Medium,TRUE,TRUE,FALSE,3.65,2.3,TRUE,63,0
STUD0850,Female,20,Business,1,79.5,68.2,65.3,91.9,5,Diploma,High,TRUE,FALSE,TRUE,3.31,27.8,FALSE,62.2,0
STUD0851,Male,24,Agriculture,2,34.2,39.3,48.2,93.4,4,Secondary,High,TRUE,FALSE,FALSE,2.06,3.4,TRUE,40.3,1
STUD0852,Female,18,Education,1,100,93.5,42.9,90.4,7,Diploma,Medium,TRUE,FALSE,FALSE,4.28,21.5,FALSE,70.9,0
STUD0853,Male,25,Business,3,69.8,85.2,69.3,81,10,Diploma,Low,FALSE,FALSE,FALSE,4.08,7.3,FALSE,63.3,0
STUD0854,Female,22,Education,4,57.8,57.2,30,82.9,12,Degree,High,TRUE,FALSE,FALSE,2.94,0.5,FALSE,57.3,0
STUD0855,Male,25,Business,2,72.8,58.9,41.2,85.1,10,Secondary,Medium,TRUE,TRUE,FALSE,3.52,3,TRUE,58,0
STUD0856,Male,24,Nursing,4,50.3,53.7,65.8,80.4,7,None,Low,FALSE,TRUE,TRUE,2.82,0.5,TRUE,52.7,0
STUD0857,Male,23,Computer Science,2,73.2,74.1,61.9,99.4,2,None,High,TRUE,TRUE,TRUE,3.89,3.8,FALSE,66.2,0
STUD0858,Male,17,Business,2,53.1,59.4,34.4,54.5,3,Diploma,Low,FALSE,TRUE,TRUE,1.98,21.6,FALSE,35.4,1
STUD0859,Female,19,Computer Science,2,95.3,94.1,71,99.5,6,Degree,Low,FALSE,FALSE,FALSE,4.52,12.1,FALSE,81.7,0
STUD0860,Male,18,Business,3,65.9,71.2,49.3,89.2,6,None,High,TRUE,FALSE,TRUE,3.45,7.7,FALSE,74.7,0
STUD0861,Female,21,Education,1,74.7,58.8,37.3,77.9,7,Diploma,Medium,FALSE,FALSE,FALSE,3.24,6.2,FALSE,49.5,1
STUD0862,Male,21,Nursing,2,53.2,52,53.8,78.1,7,Diploma,Low,FALSE,TRUE,FALSE,3.06,3.7,FALSE,46.4,1
STUD0863,Female,21,Computer Science,3,77.2,57.5,58,100,10,Diploma,Low,FALSE,TRUE,FALSE,3.54,1.9,FALSE,59.4,0
STUD0864,Male,20,Business,2,64.8,75.3,64.3,83.3,5,Secondary,Medium,TRUE,TRUE,FALSE,3.61,0.5,FALSE,61.7,0
STUD0865,Male,21,Computer Science,1,43.8,31.4,67.5,59.8,8,Degree,Low,FALSE,TRUE,TRUE,2.13,1.7,FALSE,40.7,1
STUD0866,Female,19,Nursing,2,61.4,49,57.9,87.4,11,None,Low,FALSE,FALSE,TRUE,3.1,3.5,TRUE,51.7,0
STUD0867,Male,17,Agriculture,3,94,76.3,59.2,95,11,Diploma,Medium,TRUE,FALSE,FALSE,4.25,5.9,FALSE,73.8,0
STUD0868,Male,21,Agriculture,1,77.9,77.4,39.6,81.8,3,Secondary,High,TRUE,TRUE,FALSE,3.53,1.8,FALSE,61.5,0
STUD0869,Female,25,Nursing,3,59.3,55.4,67.4,71.4,5,Secondary,Medium,TRUE,FALSE,FALSE,3.28,29.3,TRUE,59.2,0
STUD0870,Female,25,Nursing,1,37,43.5,50.3,70.5,10,Degree,Medium,TRUE,FALSE,FALSE,2.59,0.6,FALSE,42.9,1
STUD0871,Male,20,Computer Science,1,52.5,53.1,65.9,77,8,Secondary,Medium,FALSE,TRUE,TRUE,2.73,0.8,FALSE,50.9,0
STUD0872,Male,19,Education,4,43.9,53.1,47.6,74.2,10,Secondary,Medium,FALSE,FALSE,FALSE,2.63,9.2,FALSE,43.9,1
STUD0873,Female,17,Education,4,37.3,35.2,40.1,67.4,4,Diploma,Low,FALSE,FALSE,TRUE,2.16,11.3,FALSE,37.9,1
STUD0874,Male,18,Nursing,4,76.8,61.6,33.7,100,9,Diploma,High,TRUE,FALSE,FALSE,3.85,28.7,TRUE,54.7,0
STUD0875,Male,24,Agriculture,1,65.9,81.4,51.5,92.2,8,Diploma,Medium,TRUE,TRUE,TRUE,4.08,6,FALSE,67.9,0
STUD0876,Male,17,Computer Science,2,91.9,84.2,64.3,100,2,Secondary,Low,TRUE,TRUE,TRUE,4.41,1.5,TRUE,75.2,0
STUD0877,Female,24,Agriculture,3,50,62.6,57,63.8,4,None,Low,FALSE,FALSE,FALSE,2.59,22.2,FALSE,49.2,1
STUD0878,Female,23,Business,3,65,64.6,57.6,65.8,9,Secondary,Medium,TRUE,TRUE,FALSE,2.83,31.4,FALSE,52,0
STUD0879,Male,24,Business,3,44.1,50,24.2,69.8,11,None,Low,FALSE,FALSE,FALSE,2.81,20.6,FALSE,50,0
STUD0880,Male,22,Computer Science,4,56.1,63.2,80.2,84.9,10,Degree,Low,TRUE,FALSE,FALSE,3.17,16.4,FALSE,55.8,0
STUD0881,Male,25,Computer Science,1,61.7,69.3,63.6,95.6,10,None,Medium,TRUE,TRUE,TRUE,3.1,0.6,TRUE,56,0
STUD0882,Female,19,Business,4,59.4,69.1,64.4,93.4,8,Secondary,High,TRUE,TRUE,TRUE,3.55,15.4,FALSE,58.3,0
STUD0883,Male,20,Business,2,65.8,63.2,51.4,55.3,9,None,Medium,TRUE,FALSE,FALSE,3.42,24.5,FALSE,56.5,0
STUD0884,Male,22,Computer Science,1,79.6,82.3,76.3,76.7,5,None,Low,FALSE,FALSE,FALSE,3.68,6.4,FALSE,73.4,0
STUD0885,Female,24,Business,3,78,47.1,54.8,90.5,10,Diploma,Low,TRUE,FALSE,FALSE,3.81,11.8,FALSE,64.1,0
STUD0886,Male,21,Nursing,4,53.5,66,17,61.8,15,Diploma,Medium,TRUE,TRUE,TRUE,3.16,8.7,FALSE,39.9,1
STUD0887,Female,19,Nursing,4,64.5,59.5,57.3,76.8,8,None,Low,TRUE,FALSE,TRUE,2.74,2.7,FALSE,53.8,0
STUD0888,Male,22,Agriculture,2,76.9,76.7,35,80.7,12,None,Medium,TRUE,TRUE,FALSE,3.82,7.1,FALSE,58,0
STUD0889,Male,20,Education,2,80.5,66.8,50.4,89.4,8,None,Low,FALSE,TRUE,TRUE,3.11,17.6,FALSE,63,0
STUD0890,Male,25,Education,4,55.1,44.8,82.9,69.1,8,Diploma,High,FALSE,TRUE,TRUE,2.7,5.5,FALSE,50.2,0
STUD0891,Female,19,Business,2,75.6,73.8,38.6,89.1,7,Diploma,Medium,TRUE,FALSE,TRUE,3.32,7.1,TRUE,63.6,0
STUD0892,Female,20,Education,3,70,52,31.4,77,6,None,Low,FALSE,FALSE,FALSE,3.11,6.1,FALSE,48,1
STUD0893,Female,23,Computer Science,2,49,50.4,51.6,92.9,10,Secondary,High,TRUE,TRUE,TRUE,3.04,2.7,TRUE,47,1
STUD0894,Male,23,Computer Science,2,77,63.1,96.6,84.4,4,Diploma,Low,TRUE,FALSE,FALSE,3.22,8.3,FALSE,71.5,0
STUD0895,Female,20,Education,4,67.3,63.6,26.9,62.2,7,Degree,Low,FALSE,FALSE,FALSE,3.55,5.7,FALSE,49.8,1
STUD0896,Male,22,Computer Science,4,38.9,56.3,59.9,81.4,7,Degree,High,TRUE,FALSE,TRUE,2.28,2.1,TRUE,52,0
STUD0897,Male,19,Education,1,60.6,56.5,9.5,74.2,12,Secondary,Low,FALSE,FALSE,TRUE,2.36,18.1,FALSE,39.4,1
STUD0898,Female,22,Computer Science,1,65.6,67.5,62.8,92.5,9,None,Medium,FALSE,FALSE,TRUE,3.39,24,TRUE,55.8,0
STUD0899,Male,18,Computer Science,4,55.9,65.9,54.8,79.8,7,Secondary,Low,FALSE,TRUE,TRUE,3.43,0.5,FALSE,47.9,1
STUD0900,Male,24,Business,2,83.4,69,37.6,85.9,8,Diploma,Low,FALSE,FALSE,TRUE,3.69,7.8,FALSE,56.8,0
STUD0901,Male,18,Business,2,84,69.5,69.3,73.2,5,Degree,Low,FALSE,TRUE,TRUE,3.36,4.3,FALSE,59.2,0
STUD0902,Male,23,Business,1,59.3,74.3,42,76,14,Secondary,Medium,TRUE,FALSE,TRUE,2.8,6,FALSE,50.8,0
STUD0903,Male,25,Computer Science,1,57.6,58.8,60,86.8,10,Secondary,Medium,TRUE,TRUE,TRUE,2.9,3.7,FALSE,54.6,0
STUD0904,Female,17,Computer Science,1,63,67.9,64.6,96.7,6,Secondary,Low,TRUE,FALSE,FALSE,3,5.1,FALSE,54.5,0
STUD0905,Male,24,Business,3,62,67.2,49.9,97.5,14,Secondary,Low,FALSE,FALSE,FALSE,3.53,3.1,TRUE,55.9,0
STUD0906,Female,23,Business,3,56.1,46.7,45,89.3,7,Secondary,High,TRUE,TRUE,TRUE,2.93,1,FALSE,50.9,0
STUD0907,Female,22,Business,1,9.4,23,43.7,54.9,6,Diploma,High,TRUE,TRUE,FALSE,0.9,2.9,FALSE,34.4,1
STUD0908,Male,22,Education,2,91.3,83.5,9.8,94.1,12,None,Medium,FALSE,FALSE,TRUE,4.12,8.9,FALSE,66.5,0
STUD0909,Male,22,Agriculture,1,65,43.3,24.7,67.6,2,Secondary,High,TRUE,TRUE,TRUE,3.09,0.5,FALSE,46.2,1
STUD0910,Male,25,Education,3,62.3,60.3,55.4,87.9,6,Diploma,Medium,FALSE,TRUE,TRUE,3,3.9,FALSE,53.8,0
STUD0911,Female,18,Education,2,69.9,58.3,63.1,85.6,11,None,Low,TRUE,FALSE,FALSE,3.18,0.5,FALSE,48.8,1
STUD0912,Male,17,Business,3,63.8,74.4,68,78.8,8,None,Low,FALSE,TRUE,TRUE,3.37,3.5,FALSE,58.8,0
STUD0913,Female,22,Business,2,58.5,63.6,19,62.7,6,Secondary,Low,FALSE,TRUE,TRUE,2.43,0.7,FALSE,39.6,1
STUD0914,Male,24,Education,3,49.9,66.9,29.9,91.8,10,Degree,High,FALSE,FALSE,FALSE,3.37,3.3,FALSE,56.8,0
